Datetime,Kps,Predicted_Kp
2007-04-14 12:00:00,1.7,1.6986796
2007-04-14 13:00:00,1.7,1.6999484
2007-04-14 14:00:00,1.7,1.2700037
2007-04-14 15:00:00,0.7,0.6993928
2007-04-14 16:00:00,0.7,0.70015913
2007-04-14 17:00:00,0.7,0.70039314
2007-04-14 18:00:00,2.3,2.2988877
2007-04-14 19:00:00,2.3,2.2972975
2007-04-14 20:00:00,2.3,2.299333
2007-04-14 21:00:00,2.0,1.9994546
2007-04-14 22:00:00,2.0,2.0002527
2007-04-14 23:00:00,2.0,2.0002346
2007-04-15 00:00:00,2.0,1.9999212
2007-04-15 01:00:00,2.0,2.000248
2007-04-15 02:00:00,2.0,1.9997972
2007-04-15 03:00:00,1.3,1.3001934
2007-04-15 04:00:00,1.3,1.2999859
2007-04-15 05:00:00,1.3,1.2997546
2007-04-15 06:00:00,1.3,1.3483844
2007-04-15 07:00:00,1.3,1.2998356
2007-04-15 08:00:00,1.3,1.2999426
2007-04-15 09:00:00,1.0,1.0004238
2007-04-15 10:00:00,1.0,0.9997852
2007-04-15 11:00:00,1.0,1.0001493
2007-04-15 12:00:00,1.0,0.99996585
2007-04-15 13:00:00,1.0,1.2105737
2007-04-15 14:00:00,1.0,0.99463886
2007-04-15 15:00:00,0.3,0.30072206
2007-04-15 16:00:00,0.3,0.30061743
2007-04-15 17:00:00,0.3,0.88890433
2007-04-15 18:00:00,0.0,0.0007296429
2007-04-15 19:00:00,0.0,0.00085071457
2007-04-15 20:00:00,0.0,-0.0003021554
2007-04-15 21:00:00,0.0,0.00013762875
2007-04-15 22:00:00,0.0,0.00020501313
2007-04-15 23:00:00,0.0,0.15361634
2007-04-16 00:00:00,0.0,0.0003149079
2007-04-16 01:00:00,0.0,0.053734157
2007-04-16 02:00:00,0.0,5.9559216e-06
2007-04-16 03:00:00,0.0,0.34866923
2007-04-16 04:00:00,0.0,0.0005841743
2007-04-16 05:00:00,0.0,0.00031165566
2007-04-16 06:00:00,0.0,0.0006069298
2007-04-16 07:00:00,0.0,-0.0001737074
2007-04-16 08:00:00,0.0,-8.806214e-06
2007-04-16 09:00:00,0.3,0.3001044
2007-04-16 10:00:00,0.3,0.2994324
2007-04-16 11:00:00,0.3,0.29960123
2007-04-16 12:00:00,0.0,0.0003372111
2007-04-16 13:00:00,0.0,0.0023586531
2007-04-16 14:00:00,0.0,0.0011517144
2007-04-16 15:00:00,0.0,-0.00039503918
2007-04-16 16:00:00,0.0,0.0011268816
2007-04-16 17:00:00,0.0,0.0006299706
2007-04-16 18:00:00,0.0,-0.0003949168
2007-04-16 19:00:00,0.0,0.00086412864
2007-04-16 20:00:00,0.0,0.15714209
2007-04-16 21:00:00,0.0,0.00033019713
2007-04-16 22:00:00,0.0,0.0013305382
2007-04-16 23:00:00,0.0,0.15732472
2007-04-17 00:00:00,1.0,0.99941313
2007-04-17 01:00:00,1.0,0.99965733
2007-04-17 02:00:00,1.0,0.9992133
2007-04-17 03:00:00,1.7,1.6996981
2007-04-17 04:00:00,1.7,1.6999707
2007-04-17 05:00:00,1.7,1.7003429
2007-04-17 06:00:00,2.0,2.0001676
2007-04-17 07:00:00,2.0,2.0002964
2007-04-17 08:00:00,2.0,2.0001628
2007-04-17 09:00:00,3.3,2.1534388
2007-04-17 10:00:00,3.3,3.2996612
2007-04-17 11:00:00,3.3,3.300249
2007-04-17 12:00:00,2.7,3.0800793
2007-04-17 13:00:00,2.7,2.7002668
2007-04-17 14:00:00,2.7,2.7002418
2007-04-17 15:00:00,2.7,2.2344801
2007-04-17 16:00:00,2.7,2.6997273
2007-04-17 18:00:00,2.7,2.6998384
2007-04-17 19:00:00,2.7,2.6998672
2007-04-17 20:00:00,2.7,2.6999648
2007-04-17 21:00:00,3.0,3.0003958
2007-04-17 22:00:00,3.0,2.9988987
2007-04-17 23:00:00,3.0,2.9995792
2007-04-18 00:00:00,3.3,2.8810637
2007-04-18 01:00:00,3.3,3.299106
2007-04-18 02:00:00,3.3,3.2998493
2007-04-18 03:00:00,1.0,1.0008075
2007-04-18 04:00:00,1.0,0.9995885
2007-04-18 05:00:00,1.0,1.0009762
2007-04-18 06:00:00,1.3,1.2993186
2007-04-18 07:00:00,1.3,1.3001828
2007-04-18 08:00:00,1.3,0.7985624
2007-04-18 09:00:00,1.0,1.2112839
2007-04-18 10:00:00,1.0,1.0000949
2007-04-18 11:00:00,1.0,0.9999662
2007-04-18 12:00:00,1.3,1.2998438
2007-04-18 13:00:00,1.3,1.2994845
2007-04-18 14:00:00,1.3,1.3003995
2007-04-18 15:00:00,2.3,2.298867
2007-04-18 16:00:00,2.3,1.1684017
2007-04-18 17:00:00,2.3,2.2996836
2007-04-18 18:00:00,2.7,2.6997657
2007-04-18 19:00:00,2.7,2.6997373
2007-04-18 20:00:00,2.7,2.699949
2007-04-18 21:00:00,2.7,2.699853
2007-04-18 22:00:00,2.7,2.7004905
2007-04-18 23:00:00,2.7,2.7003198
2007-04-19 00:00:00,2.0,1.9999026
2007-04-19 01:00:00,2.0,1.999206
2007-04-19 02:00:00,2.0,1.9996165
2007-04-19 03:00:00,1.3,1.3123943
2007-04-19 04:00:00,1.3,1.2996213
2007-04-19 05:00:00,1.3,1.2998829
2007-04-19 06:00:00,1.0,0.999855
2007-04-19 07:00:00,1.0,1.0002363
2007-04-19 08:00:00,1.0,1.0000303
2007-04-19 09:00:00,1.0,0.9994768
2007-04-19 10:00:00,1.0,1.0001136
2007-04-19 11:00:00,1.0,1.0001183
2007-04-19 12:00:00,0.3,0.30071402
2007-04-19 13:00:00,0.3,0.3010355
2007-04-19 14:00:00,0.3,0.30049562
2007-04-19 15:00:00,0.7,0.7000589
2007-04-19 16:00:00,0.7,0.70004696
2007-04-19 17:00:00,0.7,0.6866835
2007-04-19 18:00:00,1.0,0.99995565
2007-04-19 19:00:00,1.0,1.0002234
2007-04-19 20:00:00,1.0,0.99941164
2007-04-19 21:00:00,1.3,1.2999548
2007-04-19 22:00:00,1.3,1.2998163
2007-04-19 23:00:00,1.3,1.3000357
2007-04-20 00:00:00,1.3,1.300075
2007-04-20 01:00:00,1.3,1.2996337
